id,stageIndex,stageIndexLastChangedAt,index,indexLastChangedAt,ended,endedLastChangedAt,start,startLastChangedAt,task,taskLastChangedAt,gameID,gameIDLastChangedAt,name,nameLastChangedAt,batchID,batchIDLastChangedAt
01HJC35FQ6CP23A9H1S6DMS38D,1,2023-12-23T14:41:51.761805-05:00,7,2023-12-23T14:41:51.718179-05:00,false,2023-12-23T14:41:51.718179-05:00,false,2023-12-23T14:41:51.718179-05:00,results4,2023-12-23T14:41:51.718179-05:00,01HJC341NPY8P2ZSKMRTKV8WDS,2023-12-23T14:41:51.718179-05:00,Game Results,2023-12-23T14:41:51.718179-05:00,01HJC341NDY67B4C20JKPTJNY4,2023-12-23T14:41:51.718179-05:00
01HJC37N510G8CT0DP0MAEWJ2C,1,2023-12-23T14:43:02.842949-05:00,0,2023-12-23T14:43:02.817377-05:00,true,2023-12-23T14:43:41.006306-05:00,true,2023-12-23T14:43:02.873887-05:00,advertise,2023-12-23T14:43:02.817377-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.817377-05:00,Advertise,2023-12-23T14:43:02.817377-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.817377-05:00
01HJC37N510G8CT0DP125CTMBY,1,2023-12-23T14:43:02.843993-05:00,1,2023-12-23T14:43:02.817865-05:00,false,2023-12-23T14:43:02.817865-05:00,false,2023-12-23T14:43:02.817865-05:00,results,2023-12-23T14:43:02.817865-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.817865-05:00,Results,2023-12-23T14:43:02.817865-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.817865-05:00
01HJC37N52ZAK9D5EZTZBYTTNZ,1,2023-12-23T14:43:02.848348-05:00,2,2023-12-23T14:43:02.81832-05:00,false,2023-12-23T14:43:02.81832-05:00,false,2023-12-23T14:43:02.81832-05:00,advertise2,2023-12-23T14:43:02.81832-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.81832-05:00,Advertise,2023-12-23T14:43:02.81832-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.81832-05:00
01HJC37N53WDNDSKNQV1EQS3TG,1,2023-12-23T14:43:02.852678-05:00,3,2023-12-23T14:43:02.819201-05:00,false,2023-12-23T14:43:02.819201-05:00,false,2023-12-23T14:43:02.819201-05:00,results2,2023-12-23T14:43:02.819201-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.819201-05:00,Results,2023-12-23T14:43:02.819201-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.819201-05:00
01HJC37N53WDNDSKNQVN61YWDA,1,2023-12-23T14:43:02.856174-05:00,4,2023-12-23T14:43:02.819506-05:00,false,2023-12-23T14:43:02.819506-05:00,false,2023-12-23T14:43:02.819506-05:00,advertise3,2023-12-23T14:43:02.819506-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.819506-05:00,Advertise,2023-12-23T14:43:02.819506-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.819506-05:00
01HJC37N53WDNDSKNQW51BTJMS,1,2023-12-23T14:43:02.858296-05:00,5,2023-12-23T14:43:02.819985-05:00,false,2023-12-23T14:43:02.819985-05:00,false,2023-12-23T14:43:02.819985-05:00,results3,2023-12-23T14:43:02.819985-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.819985-05:00,Results,2023-12-23T14:43:02.819985-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.819985-05:00
01HJC37N54GE4T54MSWTADNJX7,1,2023-12-23T14:43:02.859559-05:00,6,2023-12-23T14:43:02.820964-05:00,false,2023-12-23T14:43:02.820964-05:00,false,2023-12-23T14:43:02.820964-05:00,advertise4,2023-12-23T14:43:02.820964-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.820964-05:00,Advertise,2023-12-23T14:43:02.820964-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.820964-05:00
01HJC37N57CS9PRWY1FJAY1B1E,1,2023-12-23T14:43:02.863327-05:00,7,2023-12-23T14:43:02.82358-05:00,false,2023-12-23T14:43:02.82358-05:00,false,2023-12-23T14:43:02.82358-05:00,results4,2023-12-23T14:43:02.82358-05:00,01HJC372CG0H78ARGMA8R9AC11,2023-12-23T14:43:02.82358-05:00,Game Results,2023-12-23T14:43:02.82358-05:00,01HJC372C7GHTWSS2EPXP7YPY8,2023-12-23T14:43:02.82358-05:00
01HJC3K25B1P6E0GD970T4SFS6,1,2023-12-23T14:49:16.613521-05:00,0,2023-12-23T14:49:16.587553-05:00,true,2023-12-23T14:53:16.711232-05:00,true,2023-12-23T14:49:16.642718-05:00,advertise,2023-12-23T14:49:16.587553-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.587553-05:00,Advertise,2023-12-23T14:49:16.587553-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.587553-05:00
01HJC3K25CSVH70CH0Q9F1753H,1,2023-12-23T14:49:16.61578-05:00,1,2023-12-23T14:49:16.588105-05:00,true,2023-12-23T14:55:36.743429-05:00,true,2023-12-23T14:53:16.715673-05:00,results,2023-12-23T14:49:16.588105-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.588105-05:00,Results,2023-12-23T14:49:16.588105-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.588105-05:00
01HJC3K25CSVH70CH0QRNNSEHF,1,2023-12-23T14:49:16.624146-05:00,2,2023-12-23T14:49:16.58866-05:00,true,2023-12-23T14:56:41.034602-05:00,true,2023-12-23T14:55:36.746652-05:00,advertise2,2023-12-23T14:49:16.58866-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.58866-05:00,Advertise,2023-12-23T14:49:16.58866-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.58866-05:00
01HJC3K25D8A8E8GQKD0D649GG,1,2023-12-23T14:49:16.62888-05:00,3,2023-12-23T14:49:16.589229-05:00,false,2023-12-23T14:49:16.589229-05:00,false,2023-12-23T14:49:16.589229-05:00,results2,2023-12-23T14:49:16.589229-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.589229-05:00,Results,2023-12-23T14:49:16.589229-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.589229-05:00
01HJC3K25D8A8E8GQKDJRFZV2K,1,2023-12-23T14:49:16.631357-05:00,4,2023-12-23T14:49:16.589618-05:00,false,2023-12-23T14:49:16.589618-05:00,false,2023-12-23T14:49:16.589618-05:00,advertise3,2023-12-23T14:49:16.589618-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.589618-05:00,Advertise,2023-12-23T14:49:16.589618-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.589618-05:00
01HJC3K25FBK5Y2FXB25BS94N4,1,2023-12-23T14:49:16.63241-05:00,5,2023-12-23T14:49:16.591191-05:00,false,2023-12-23T14:49:16.591191-05:00,false,2023-12-23T14:49:16.591191-05:00,results3,2023-12-23T14:49:16.591191-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.591191-05:00,Results,2023-12-23T14:49:16.591191-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.591191-05:00
01HJC3K25H8TR6WZXEH6Z90C2V,1,2023-12-23T14:49:16.635626-05:00,6,2023-12-23T14:49:16.593292-05:00,false,2023-12-23T14:49:16.593292-05:00,false,2023-12-23T14:49:16.593292-05:00,advertise4,2023-12-23T14:49:16.593292-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.593292-05:00,Advertise,2023-12-23T14:49:16.593292-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.593292-05:00
01HJC3K25JTBWTQWXDPR7Y0RVP,1,2023-12-23T14:49:16.641423-05:00,7,2023-12-23T14:49:16.594272-05:00,false,2023-12-23T14:49:16.594272-05:00,false,2023-12-23T14:49:16.594272-05:00,results4,2023-12-23T14:49:16.594272-05:00,01HJC38Y8AQ4E6NF1EGTPM26CN,2023-12-23T14:49:16.594272-05:00,Game Results,2023-12-23T14:49:16.594272-05:00,01HJC38Y7ZPZFYSSJ4635WP7JA,2023-12-23T14:49:16.594272-05:00
01HJC41APKN57P6BZSA831HBNG,1,2023-12-23T14:57:04.098236-05:00,0,2023-12-23T14:57:04.083138-05:00,true,2023-12-23T14:59:57.066329-05:00,true,2023-12-23T14:57:04.119248-05:00,advertise,2023-12-23T14:57:04.083138-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.083138-05:00,Advertise,2023-12-23T14:57:04.083138-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.083138-05:00
01HJC41APKN57P6BZSAPQH4ZEC,1,2023-12-23T14:57:04.10419-05:00,2,2023-12-23T14:57:04.083388-05:00,true,2023-12-23T15:00:44.974271-05:00,true,2023-12-23T15:00:30.543268-05:00,advertise2,2023-12-23T14:57:04.083388-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.083388-05:00,Advertise,2023-12-23T14:57:04.083388-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.083388-05:00
01HJC41APKN57P6BZSB3G61DYW,1,2023-12-23T14:57:04.100988-05:00,1,2023-12-23T14:57:04.083597-05:00,true,2023-12-23T15:00:30.535694-05:00,true,2023-12-23T14:59:57.072444-05:00,results,2023-12-23T14:57:04.083597-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.083597-05:00,Results,2023-12-23T14:57:04.083597-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.083597-05:00
01HJC41APKN57P6BZSBKG2T4C5,1,2023-12-23T14:57:04.105621-05:00,3,2023-12-23T14:57:04.083802-05:00,true,2023-12-23T15:00:56.301517-05:00,true,2023-12-23T15:00:44.979655-05:00,results2,2023-12-23T14:57:04.083802-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.083802-05:00,Results,2023-12-23T14:57:04.083802-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.083802-05:00
01HJC41APMFVBJWEHK231G7BVG,1,2023-12-23T14:57:04.109248-05:00,4,2023-12-23T14:57:04.084438-05:00,true,2023-12-23T15:47:37.02507-05:00,true,2023-12-23T15:00:56.307041-05:00,advertise3,2023-12-23T14:57:04.084438-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.084438-05:00,Advertise,2023-12-23T14:57:04.084438-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.084438-05:00
01HJC41APN8C46ZXMHMEQTVHRC,1,2023-12-23T14:57:04.110477-05:00,5,2023-12-23T14:57:04.08585-05:00,true,2023-12-23T15:49:57.092367-05:00,true,2023-12-23T15:47:37.035718-05:00,results3,2023-12-23T14:57:04.08585-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.08585-05:00,Results,2023-12-23T14:57:04.08585-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.08585-05:00
01HJC41APP4ZQWKJSXD5STEJJ5,1,2023-12-23T14:57:04.113237-05:00,6,2023-12-23T14:57:04.086358-05:00,true,2023-12-23T15:53:57.157867-05:00,true,2023-12-23T15:49:57.105099-05:00,advertise4,2023-12-23T14:57:04.086358-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.086358-05:00,Advertise,2023-12-23T14:57:04.086358-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.086358-05:00
01HJC41APP4ZQWKJSXDMJ20TTT,1,2023-12-23T14:57:04.113928-05:00,7,2023-12-23T14:57:04.086816-05:00,true,2023-12-23T15:56:17.218254-05:00,true,2023-12-23T15:53:57.16701-05:00,results4,2023-12-23T14:57:04.086816-05:00,01HJC40N5T62QMMRK7FD6Q6C8R,2023-12-23T14:57:04.086816-05:00,Game Results,2023-12-23T14:57:04.086816-05:00,01HJC40N5QXZM9EF2821BY15F8,2023-12-23T14:57:04.086816-05:00
01HJEHD5J1XMFQ6KBFJA4SED5A,1,2023-12-24T13:29:12.416992-05:00,0,2023-12-24T13:29:12.38574-05:00,true,2023-12-24T13:32:45.071036-05:00,true,2023-12-24T13:29:12.479775-05:00,advertise,2023-12-24T13:29:12.38574-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.38574-05:00,Advertise,2023-12-24T13:29:12.38574-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.38574-05:00
01HJEHD5J25S2MAS83YXMV8GA8,1,2023-12-24T13:29:12.42278-05:00,1,2023-12-24T13:29:12.386644-05:00,true,2023-12-24T13:34:40.60595-05:00,true,2023-12-24T13:32:45.079692-05:00,results,2023-12-24T13:29:12.386644-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.386644-05:00,Results,2023-12-24T13:29:12.386644-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.386644-05:00
01HJEHD5J25S2MAS83ZJ2R4Y4B,1,2023-12-24T13:29:12.425711-05:00,2,2023-12-24T13:29:12.387011-05:00,true,2023-12-24T13:38:40.657401-05:00,true,2023-12-24T13:34:40.612969-05:00,advertise2,2023-12-24T13:29:12.387011-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.387011-05:00,Advertise,2023-12-24T13:29:12.387011-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.387011-05:00
01HJEHD5J4HKZ0TGDKV861YE7Y,1,2023-12-24T13:29:12.430163-05:00,3,2023-12-24T13:29:12.388259-05:00,true,2023-12-24T13:38:55.653059-05:00,true,2023-12-24T13:38:40.670349-05:00,results2,2023-12-24T13:29:12.388259-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.388259-05:00,Results,2023-12-24T13:29:12.388259-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.388259-05:00
01HJEHD5J6D2PZ70WQTAVVXZG1,1,2023-12-24T13:29:12.434401-05:00,4,2023-12-24T13:29:12.390379-05:00,false,2023-12-24T13:29:12.390379-05:00,false,2023-12-24T13:29:12.390379-05:00,advertise3,2023-12-24T13:29:12.390379-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.390379-05:00,Advertise,2023-12-24T13:29:12.390379-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.390379-05:00
01HJEHD5J749CFAVTYNHB0NJHM,1,2023-12-24T13:29:12.4364-05:00,5,2023-12-24T13:29:12.391172-05:00,false,2023-12-24T13:29:12.391172-05:00,false,2023-12-24T13:29:12.391172-05:00,results3,2023-12-24T13:29:12.391172-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.391172-05:00,Results,2023-12-24T13:29:12.391172-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.391172-05:00
01HJEHD5J8C7GCX820AKVMGYQ8,1,2023-12-24T13:29:12.437474-05:00,6,2023-12-24T13:29:12.392449-05:00,false,2023-12-24T13:29:12.392449-05:00,false,2023-12-24T13:29:12.392449-05:00,advertise4,2023-12-24T13:29:12.392449-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.392449-05:00,Advertise,2023-12-24T13:29:12.392449-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.392449-05:00
01HJEHD5J9C6TXMP96SYDQA9FS,1,2023-12-24T13:29:12.439308-05:00,7,2023-12-24T13:29:12.393231-05:00,false,2023-12-24T13:29:12.393231-05:00,false,2023-12-24T13:29:12.393231-05:00,results4,2023-12-24T13:29:12.393231-05:00,01HJEHC95NA50VZBFKZGEGVXEY,2023-12-24T13:29:12.393231-05:00,Game Results,2023-12-24T13:29:12.393231-05:00,01HJEHC957QN5HR1N594JT2C2M,2023-12-24T13:29:12.393231-05:00
01HJEJC16Z4MA5BXPYRFV4B83F,1,2023-12-24T13:46:03.776098-05:00,0,2023-12-24T13:46:03.743097-05:00,true,2023-12-24T13:50:03.886719-05:00,true,2023-12-24T13:46:03.804086-05:00,advertise,2023-12-24T13:46:03.743097-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.743097-05:00,Advertise,2023-12-24T13:46:03.743097-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.743097-05:00
01HJEJC1709VY4FVFH3V4A8RKB,1,2023-12-24T13:46:03.779172-05:00,1,2023-12-24T13:46:03.744172-05:00,true,2023-12-24T14:12:07.596459-05:00,true,2023-12-24T13:50:03.899979-05:00,results,2023-12-24T13:46:03.744172-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.744172-05:00,Results,2023-12-24T13:46:03.744172-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.744172-05:00
01HJEJC171C2BCE9S6P8JR8D6C,1,2023-12-24T13:46:03.782441-05:00,2,2023-12-24T13:46:03.745436-05:00,false,2023-12-24T13:46:03.745436-05:00,false,2023-12-24T13:46:03.745436-05:00,advertise2,2023-12-24T13:46:03.745436-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.745436-05:00,Advertise,2023-12-24T13:46:03.745436-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.745436-05:00
01HJEJC1722CM8W36ATVMH8Z5Z,1,2023-12-24T13:46:03.784906-05:00,3,2023-12-24T13:46:03.746521-05:00,false,2023-12-24T13:46:03.746521-05:00,false,2023-12-24T13:46:03.746521-05:00,results2,2023-12-24T13:46:03.746521-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.746521-05:00,Results,2023-12-24T13:46:03.746521-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.746521-05:00
01HJEJC1740RYKRZ72DX38VEXY,1,2023-12-24T13:46:03.790406-05:00,4,2023-12-24T13:46:03.748908-05:00,false,2023-12-24T13:46:03.748908-05:00,false,2023-12-24T13:46:03.748908-05:00,advertise3,2023-12-24T13:46:03.748908-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.748908-05:00,Advertise,2023-12-24T13:46:03.748908-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.748908-05:00
01HJEJC17514YTD8XWNYXZJCAX,1,2023-12-24T13:46:03.793917-05:00,5,2023-12-24T13:46:03.749249-05:00,false,2023-12-24T13:46:03.749249-05:00,false,2023-12-24T13:46:03.749249-05:00,results3,2023-12-24T13:46:03.749249-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.749249-05:00,Results,2023-12-24T13:46:03.749249-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.749249-05:00
01HJEJC17514YTD8XWPQPSCJW9,1,2023-12-24T13:46:03.795592-05:00,6,2023-12-24T13:46:03.749692-05:00,false,2023-12-24T13:46:03.749692-05:00,false,2023-12-24T13:46:03.749692-05:00,advertise4,2023-12-24T13:46:03.749692-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.749692-05:00,Advertise,2023-12-24T13:46:03.749692-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.749692-05:00
01HJEJC17514YTD8XWQ96C1CWE,1,2023-12-24T13:46:03.797481-05:00,7,2023-12-24T13:46:03.750043-05:00,false,2023-12-24T13:46:03.750043-05:00,false,2023-12-24T13:46:03.750043-05:00,results4,2023-12-24T13:46:03.750043-05:00,01HJEJBGNF6NXKVER71QXDTQDD,2023-12-24T13:46:03.750043-05:00,Game Results,2023-12-24T13:46:03.750043-05:00,01HJEJBGN340G6BH3DK2BHG5GN,2023-12-24T13:46:03.750043-05:00
01HJEKX6937R8WVVQW1BGDPQ5S,1,2023-12-24T14:12:54.594163-05:00,0,2023-12-24T14:12:54.564009-05:00,true,2023-12-24T14:13:13.457689-05:00,true,2023-12-24T14:12:54.620133-05:00,advertise,2023-12-24T14:12:54.564009-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.564009-05:00,Advertise,2023-12-24T14:12:54.564009-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.564009-05:00
01HJEKX694BBWT0Z4GSC77KYF6,1,2023-12-24T14:12:54.603048-05:00,2,2023-12-24T14:12:54.564489-05:00,true,2023-12-24T14:14:15.276368-05:00,true,2023-12-24T14:13:55.131868-05:00,advertise2,2023-12-24T14:12:54.564489-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.564489-05:00,Advertise,2023-12-24T14:12:54.564489-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.564489-05:00
01HJEKX694BBWT0Z4GSVYCR51B,1,2023-12-24T14:12:54.598989-05:00,1,2023-12-24T14:12:54.565044-05:00,true,2023-12-24T14:13:55.117549-05:00,true,2023-12-24T14:13:13.472469-05:00,results,2023-12-24T14:12:54.565044-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.565044-05:00,Results,2023-12-24T14:12:54.565044-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.565044-05:00
01HJEKX695ZHZ5NKMDF699EARB,1,2023-12-24T14:12:54.60464-05:00,3,2023-12-24T14:12:54.56538-05:00,true,2023-12-24T14:14:56.002697-05:00,true,2023-12-24T14:14:15.290499-05:00,results2,2023-12-24T14:12:54.56538-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.56538-05:00,Results,2023-12-24T14:12:54.56538-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.56538-05:00
01HJEKX695ZHZ5NKMDFQ50FPD4,1,2023-12-24T14:12:54.610061-05:00,4,2023-12-24T14:12:54.565744-05:00,true,2023-12-24T14:15:11.033789-05:00,true,2023-12-24T14:14:56.018222-05:00,advertise3,2023-12-24T14:12:54.565744-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.565744-05:00,Advertise,2023-12-24T14:12:54.565744-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.565744-05:00
01HJEKX69AHV23HMDC82MBMQQK,1,2023-12-24T14:12:54.610061-05:00,5,2023-12-24T14:12:54.570111-05:00,true,2023-12-24T14:16:09.852613-05:00,true,2023-12-24T14:15:11.036747-05:00,results3,2023-12-24T14:12:54.570111-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.570111-05:00,Results,2023-12-24T14:12:54.570111-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.570111-05:00
01HJEKX69AHV23HMDC8KQG0VWK,1,2023-12-24T14:12:54.612976-05:00,6,2023-12-24T14:12:54.570544-05:00,true,2023-12-24T14:16:24.113795-05:00,true,2023-12-24T14:16:09.869423-05:00,advertise4,2023-12-24T14:12:54.570544-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.570544-05:00,Advertise,2023-12-24T14:12:54.570544-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.570544-05:00
01HJEKX69AHV23HMDC98JSZV39,1,2023-12-24T14:12:54.612976-05:00,7,2023-12-24T14:12:54.57081-05:00,true,2023-12-24T14:17:41.870641-05:00,true,2023-12-24T14:16:24.118074-05:00,results4,2023-12-24T14:12:54.57081-05:00,01HJEKW76AB9B76W4H8XJ7VM2A,2023-12-24T14:12:54.57081-05:00,Game Results,2023-12-24T14:12:54.57081-05:00,01HJEKW75V21GQMFAX25JP3S7N,2023-12-24T14:12:54.57081-05:00
01HJEM6KS7BZPSZP0F8APT78RH,1,2023-12-24T14:18:03.329034-05:00,0,2023-12-24T14:18:03.303823-05:00,true,2023-12-24T14:18:18.874508-05:00,true,2023-12-24T14:18:03.356267-05:00,advertise,2023-12-24T14:18:03.303823-05:00,01HJEM67HKFPPCJBVPPYX0QGEW,2023-12-24T14:18:03.303823-05:00,Advertise,2023-12-24T14:18:03.303823-05:00,01HJEM67H4DJVWSX0TMTY91E1M,2023-12-24T14:18:03.303823-05:00
01HJEM6KS84G3CG0T3G1T5PFP0,1,2023-12-24T14:18:03.330323-05:00,1,2023-12-24T14:18:03.304446-05:00,true,2023-12-24T14:18:57.003863-05:00,true,2023-12-24T14:18:18.877955-05:00,results,2023-12-24T14:18:03.304446-05:00,01HJEM67HKFPPCJBVPPYX0QGEW,2023-12-24T14:18:03.304446-05:00,Results,2023-12-24T14:18:03.304446-05:00,01HJEM67H4DJVWSX0TMTY91E1M,2023-12-24T14:18:03.304446-05:00
01HJEM6KS90WJDB9A1D79EJZ7S,1,2023-12-24T14:18:03.338215-05:00,2,2023-12-24T14:18:03.305192-05:00,true,2023-12-24T14:19:10.208729-05:00,true,2023-12-24T14:18:57.015408-05:00,advertise2,2023-12-24T14:18:03.305192-05:00,01HJEM67HKFPPCJBVPPYX0QGEW,2023-12-24T14:18:03.305192-05:00,Advertise,2023-12-24T14:18:03.305192-05:00,01HJEM67H4DJVWSX0TMTY91E1M,2023-12-24T14:18:03.305192-05:00
01HJEM6KS90WJDB9A1DTF57ADP,1,2023-12-24T14:18:03.339701-05:00,3,2023-12-24T14:18:03.305736-05:00,true,2023-12-24T14:20:06.912798-05:00,true,2023-12-24T14:19:10.214094-05:00,results2,2023-12-24T14:18:03.305736-05:00,01HJEM67HKFPPCJBVPPYX0QGEW,2023-12-24T14:18:03.305736-05:00,Results,2023-12-24T14:18:03.305736-05:00,01HJEM67H4DJVWSX0TMTY91E1M,2023-12-24T14:18:03.305736-05:00
01HJEM6KSA5TGMD60JDF7B58FJ,1,2023-12-24T14:18:03.342889-05:00,4,2023-12-24T14:18:03.306149-05:00,true,2023-12-24T14:20:18.96528-05:00,true,2023-12-24T14:20:06.929557-05:00,advertise3,2023-12-24T14:18:03.306149-05:00,01HJEM67HKFPPCJBVPPYX0QGEW,2023-12-24T14:18:03.306149-05:00,Advertise,2023-12-24T14:18:03.306149-05:00,01HJEM67H4DJVWSX0TMTY91E1M,2023-12-24T14:18:03.306149-05:00
01HJEM6KSA5TGMD60JDX4B8M8Z,1,2023-12-24T14:18:03.348737-05:00,5,2023-12-24T14:18:03.306597-05:00,true,2023-12-24T14:20:34.623057-05:00,true,2023-12-24T14:20:18.969079-05:00,results3,2023-12-24T14:18:03.306597-05:00,01HJEM67HKFPPCJBVPPYX0QGEW,2023-12-24T14:18:03.306597-05:00,Results,2023-12-24T14:18:03.306597-05:00,01HJEM67H4DJVWSX0TMTY91E1M,2023-12-24T14:18:03.306597-05:00
